_id,ltable_id,rtable_id
996,1157,980
997,1083,983
998,593,984
999,1174,984
1000,265,984
1001,1085,985
1002,517,986
1003,543,986
1004,264,986
1005,837,986
1006,970,987
1007,973,987
1008,975,987
1009,92,987
1010,1087,988
1011,610,989
1012,903,989
1013,967,989
1014,498,989
1015,636,989
1016,1075,991
1017,1343,991
1018,1333,993
1019,752,993
1020,566,996
1021,582,996
1022,590,996
1023,871,996
1024,1079,997
1025,93,1007
1026,531,1011
1027,662,1011
1028,431,1011
1029,443,1011
1030,248,1011
1031,516,1017
1032,557,1017
1033,565,1017
1034,588,1017
1035,597,1017
1036,88,1017
1037,602,1017
1038,1118,1017
1039,608,1017
1040,615,1017
1041,139,1017
1042,1186,1017
1043,736,1017
1044,803,1017
1045,1322,1017
1046,1334,1017
1047,1349,1017
1048,350,1017
1049,361,1017
1050,883,1017
1051,897,1017
1052,910,1017
1053,412,1017
1054,465,1017
1055,1115,1026
1056,705,1026
1057,1190,1026
1058,1264,1026
1059,851,1026
1060,875,1027
1061,1115,1028
1062,1195,1028
1063,1258,1028
1064,1272,1028
1065,1290,1028
1066,486,1028
1067,548,1029
1068,1277,1029
1069,1279,1029
1070,1281,1029
1071,548,1030
1072,580,1030
1073,1277,1030
1074,1279,1030
1075,1281,1030
1076,1277,1031
1077,1281,1031
1078,1279,1031
1079,1024,1032
1080,1275,1032
1081,1195,1033
1082,1258,1033
1083,1272,1033
1084,1290,1033
1085,1269,1035
1086,1272,1035
1087,1287,1035
1088,1290,1035
1089,1105,1039
1090,1115,1039
1091,1284,1039
1092,1115,1040
1093,1190,1040
1094,705,1040
1095,1264,1040
1096,1269,1040
1097,1272,1040
1098,1287,1040
1099,1290,1040
1100,851,1040
1101,1258,1044
1102,1269,1044
1103,1272,1044
1104,1287,1044
1105,1290,1044
1106,486,1046
1107,764,1047
1108,1258,1048
1109,1269,1048
1110,1272,1048
1111,1287,1048
1112,1290,1048
1113,1105,1052
1114,1115,1052
1115,1269,1052
1116,1272,1052
1117,1284,1052
1118,1287,1052
1119,1290,1052
1120,486,1055
1121,1269,1057
1122,1272,1057
1123,1287,1057
1124,1290,1057
1125,1268,1059
1126,441,1059
1127,1238,1060
1128,1266,1060
1129,3,1061
1130,1242,1061
1131,1244,1061
1132,1246,1061
1133,874,1061
1134,957,1061
1135,1105,1062
1136,1115,1062
1137,1284,1062
1138,1248,1065
1139,3,1066
1140,1242,1066
1141,1244,1066
1142,1246,1066
1143,874,1066
1144,957,1066
1145,3,1068
1146,1242,1068
1147,1244,1068
1148,1246,1068
1149,874,1068
1150,957,1068
1151,1225,1078
1152,1255,1078
1153,1105,1080
1154,1115,1080
1155,1284,1080
1156,1252,1081
1157,1229,1082
1158,1115,1083
1159,705,1083
1160,1190,1083
1161,1264,1083
1162,851,1083
1163,1238,1085
1164,1266,1085
1165,879,1085
1166,1225,1086
1167,1227,1088
1168,1238,1089
1169,879,1089
1170,1266,1089
1171,1225,1090
1172,1240,1090
1173,1255,1090
1174,610,1093
1175,636,1093
1176,185,1107
1177,165,1111
1178,93,1120
1179,262,1122
1180,262,1125
1181,29,1127
1182,544,1132
1183,888,1132
1184,517,1135
1185,543,1135
1186,157,1135
1187,264,1135
1188,837,1135
1189,839,1135
1190,514,1137
1191,584,1137
1192,616,1137
1193,248,1137
1194,443,1137
1195,496,1137
1196,1300,1140
1197,974,1140
1198,516,1146
1199,588,1146
1200,597,1146
1201,88,1146
1202,602,1146
1203,615,1146
1204,139,1146
1205,157,1146
1206,1186,1146
1207,1322,1146
1208,1334,1146
1209,350,1146
1210,361,1146
1211,1349,1146
1212,465,1146
1213,270,1148
1214,157,1151
1215,264,1151
1216,837,1151
1217,839,1151
1218,518,1159
1219,1145,1159
1220,1177,1163
1221,353,1166
1222,222,1195
1223,88,1213
1224,139,1213
1225,216,1213
1226,350,1213
1227,361,1213
1228,412,1213
1229,465,1213
1230,516,1213
1231,543,1213
1232,557,1213
1233,562,1213
1234,565,1213
1235,588,1213
1236,593,1213
1237,597,1213
1238,602,1213
1239,608,1213
1240,615,1213
1241,736,1213
1242,803,1213
1243,837,1213
1244,883,1213
1245,897,1213
1246,910,1213
1247,923,1213
1248,1118,1213
1249,1130,1213
1250,1174,1213
1251,1186,1213
1252,1262,1213
1253,1322,1213
1254,1334,1213
1255,1349,1213
1256,989,1226
1257,1258,1342
1258,1290,1342
1259,1272,1342
1260,1236,1347
1261,1096,1351
1262,1119,1351
1263,1097,1360
1264,941,1362
1265,1101,1368
1266,1170,1368
1267,1089,1372
1268,1004,1378
1269,1085,1396
1270,1196,1397
1271,804,1404
1272,827,1404
1273,524,1409
1274,1093,1409
1275,625,1409
1276,638,1409
1277,1108,1416
1278,524,1418
1279,1111,1418
1280,625,1418
1281,638,1418
1282,486,1425
1283,1105,1427
1284,1115,1427
1285,1284,1427
1286,1290,1427
1287,851,1427
1288,1117,1431
1289,294,1431
1290,1269,1433
1291,1287,1433
1292,1042,1440
1293,1103,1440
1294,899,1440
1295,1002,1440
1296,946,1441
1297,607,1441
1298,124,1442
1299,369,1442
1300,718,1443
1301,25,1445
1302,27,1447
1303,1238,1448
1304,1266,1448
1305,879,1448
1306,1108,1450
1307,171,1472
1308,511,1473
1309,176,1475
1310,105,1475
1311,649,1477
1312,486,1480
1313,177,1481
1314,79,1484
1315,346,1484
1316,1022,1484
1317,163,1486
1318,164,1487
1319,507,1490
1320,161,1491
1321,976,1492
1322,162,1493
1323,261,1494
1324,753,1497
1325,348,1497
1326,169,1501
1327,542,1504
1328,860,1504
1329,166,1505
1330,189,1508
1331,840,1510
1332,514,1514
1333,616,1514
1334,645,1514
1335,143,1516
1336,187,1516
1337,92,1517
1338,838,1517
1339,970,1517
1340,973,1517
1341,975,1517
1342,186,1518
1343,486,1518
1344,672,1519
1345,345,1520
1346,193,1524
1347,118,1525
1348,1008,1534
1349,190,1536
1350,181,1538
1351,179,1543
1352,113,1545
1353,218,1545
1354,228,1545
1355,178,1548
1356,157,1551
1357,223,1551
1358,345,1551
1359,937,1551
1360,502,1551
1361,118,1553
1362,184,1553
1363,182,1557
1364,1080,1561
1365,820,1561
1366,821,1561
1367,359,1561
1368,562,1564
1369,572,1564
1370,157,1569
1371,497,1569
1372,67,1573
1373,66,1574
1374,68,1578
1375,79,1583
1376,346,1583
1377,82,1584
1378,753,1585
1379,348,1585
1380,486,1585
1381,503,1586
1382,75,1594
1383,517,1595
1384,543,1595
1385,264,1595
1386,837,1595
1387,642,1598
1388,1262,1598
1389,74,1599
1390,1160,1599
1391,1175,1599
1392,997,1599
1393,78,1602
1394,622,1602
1395,996,1604
1396,77,1606
1397,78,1607
1398,87,1609
1399,516,1612
1400,557,1612
1401,565,1612
1402,588,1612
1403,597,1612
1404,88,1612
1405,602,1612
1406,608,1612
1407,615,1612
1408,139,1612
1409,736,1612
1410,1322,1612
1411,350,1612
1412,883,1612
1413,897,1612
1414,412,1612
1415,157,1615
1416,84,1625
1417,560,1631
1418,144,1631
1419,228,1633
1420,248,1633
1421,223,1642
1422,584,1643
1423,496,1643
1424,573,1646
1425,92,1648
1426,838,1648
1427,970,1648
1428,973,1648
1429,975,1648
1430,551,1651
1431,560,1651
1432,157,1651
1433,223,1651
1434,248,1651
1435,937,1651
1436,502,1651
1437,176,1655
1438,991,1655
1439,105,1655
1440,1236,1662
1441,559,1663
1442,562,1663
1443,565,1663
1444,608,1663
1445,157,1663
1446,1186,1663
1447,1349,1663
1448,412,1663
1449,465,1663
1450,176,1666
1451,105,1666
1452,101,1670
1453,774,1675
1454,333,1675
1455,516,1678
1456,557,1678
1457,565,1678
1458,588,1678
1459,597,1678
1460,88,1678
1461,602,1678
1462,608,1678
1463,615,1678
1464,139,1678
1465,1186,1678
1466,736,1678
1467,803,1678
1468,1322,1678
1469,350,1678
1470,883,1678
1471,897,1678
1472,910,1678
1473,412,1678
1474,1349,1678
1475,465,1678
1476,99,1680
1477,677,1684
1478,605,1686
1479,823,1686
1480,113,1687
1481,228,1687
1482,111,1692
1483,108,1695
1484,546,1696
1485,267,1696
1486,106,1698
1487,135,1701
1488,137,1701
1489,551,1708
1490,937,1708
1491,560,1708
1492,502,1708
1493,142,1709
1494,238,1709
1495,257,1709
1496,1172,1711
1497,231,1712
1498,157,1713
1499,531,1715
1500,662,1715
1501,248,1715
1502,251,1715
1503,431,1715
1504,443,1715
1505,137,1717
1506,199,1717
1507,771,1717
1508,157,1719
1509,204,1719
1510,157,1722
1511,263,1723
1512,122,1724
1513,530,1725
1514,157,1725
1515,208,1726
1516,165,1728
1517,262,1728
1518,157,1733
1519,1269,1733
1520,1287,1733
1521,157,1735
1522,799,1735
1523,157,1738
1524,1251,1738
1525,261,1739
1526,231,1742
1527,260,1744
1528,204,1744
1529,251,1747
1530,157,1748
1531,157,1751
1532,551,1757
1533,137,1758
1534,231,1758
1535,505,1762
1536,516,1763
1537,602,1763
1538,557,1763
1539,565,1763
1540,608,1763
1541,597,1763
1542,88,1763
1543,615,1763
1544,139,1763
1545,157,1763
1546,736,1763
1547,1322,1763
1548,350,1763
1549,883,1763
1550,897,1763
1551,910,1763
1552,412,1763
1553,588,1763
1554,465,1763
1555,244,1767
1556,761,1767
1557,258,1767
1558,1305,1767
1559,816,1767
1560,393,1767
1561,490,1767
1562,257,1769
1563,142,1769
1564,238,1769
1565,157,1770
1566,256,1770
1567,393,1770
1568,580,1772
1569,212,1772
1570,255,1772
1571,119,1774
1572,650,1776
1573,157,1777
1574,208,1777
1575,254,1777
1576,157,1781
1577,253,1781
1578,551,1785
1579,937,1785
1580,502,1785
1581,157,1786
1582,1069,1787
1583,157,1787
1584,662,1789
1585,847,1789
1586,135,1791
1587,248,1791
1588,251,1791
1589,553,1792
1590,593,1792
1591,1174,1792
1592,157,1792
1593,204,1793
1594,130,1794
1595,157,1796
1596,204,1796
1597,204,1797
1598,198,1798
1599,249,1798
1600,247,1799
1601,662,1803
1602,571,1805
1603,587,1805
1604,604,1805
1605,157,1805
1606,511,1805
1607,12,1808
1608,521,1808
1609,244,1808
1610,257,1809
1611,142,1809
1612,238,1809
1613,219,1809
1614,157,1813
1615,143,1815
1616,144,1817
1617,560,1817
1618,128,1818
1619,35,1821
1620,40,1821
1621,1110,1821
1622,157,1821
1623,738,1821
1624,1259,1821
1625,881,1821
1626,535,1822
1627,157,1822
1628,208,1822
1629,520,1823
1630,580,1823
1631,586,1823
1632,611,1823
1633,157,1823
1634,396,1823
1635,531,1828
1636,662,1828
1637,248,1828
1638,251,1828
1639,1292,1828
1640,431,1828
1641,443,1828
1642,143,1830
1643,242,1833
1644,208,1834
1645,369,1837
1646,124,1837
1647,516,1842
1648,588,1842
1649,597,1842
1650,88,1842
1651,602,1842
1652,615,1842
1653,139,1842
1654,1186,1842
1655,1322,1842
1656,1334,1842
1657,350,1842
1658,361,1842
1659,1349,1842
1660,465,1842
1661,145,1843
1662,645,1843
1663,1159,1844
1664,157,1844
1665,952,1844
1666,157,1846
1667,204,1848
1668,244,1852
1669,761,1852
1670,258,1852
1671,1305,1852
1672,816,1852
1673,393,1852
1674,490,1852
1675,516,1853
1676,597,1853
1677,88,1853
1678,602,1853
1679,608,1853
1680,615,1853
1681,139,1853
1682,157,1853
1683,1186,1853
1684,736,1853
1685,1322,1853
1686,1334,1853
1687,350,1853
1688,361,1853
1689,910,1853
1690,1349,1853
1691,588,1853
1692,465,1853
1693,524,1856
1694,551,1858
1695,937,1858
1696,443,1858
1697,248,1858
1698,502,1858
1699,157,1860
1700,157,1863
1701,204,1863
1702,244,1864
1703,761,1864
1704,258,1864
1705,1305,1864
1706,816,1864
1707,393,1864
1708,490,1864
1709,88,1865
1710,139,1865
1711,157,1865
1712,208,1865
1713,350,1865
1714,361,1865
1715,412,1865
1716,465,1865
1717,516,1865
1718,557,1865
1719,565,1865
1720,588,1865
1721,597,1865
1722,602,1865
1723,608,1865
1724,736,1865
1725,803,1865
1726,883,1865
1727,897,1865
1728,910,1865
1729,1186,1865
1730,1322,1865
1731,1334,1865
1732,1349,1865
1733,90,1867
1734,132,1867
1735,208,1870
1736,941,1870
1737,251,1873
1738,133,1875
1739,231,1875
1740,0,1878
1741,3,1879
1742,1242,1879
1743,874,1879
1744,957,1879
1745,2,1881
1746,134,1882
1747,157,1882
1748,157,1884
1749,135,1886
1750,251,1886
1751,136,1888
1752,157,1888
1753,5,1889
1754,90,1889
1755,132,1889
1756,157,1889
1757,462,1889
1758,137,1890
1759,199,1890
1760,138,1892
1761,662,1893
1762,155,1893
1763,208,1894
1764,204,1896
1765,549,1897
1766,157,1898
1767,531,1899
1768,662,1899
1769,431,1899
1770,248,1899
1771,536,1900
1772,546,1900
1773,157,1900
1774,157,1901
1775,563,1901
1776,157,1903
1777,157,1904
1778,79,1907
1779,208,1907
1780,316,1907
1781,346,1907
1782,157,1910
1783,157,1911
1784,231,1912
1785,157,1913
1786,208,1913
1787,157,1915
1788,1169,1917
1789,75,1921
1790,157,1921
1791,6,1923
1792,147,1925
1793,231,1925
1794,157,1926
1795,642,1927
1796,1262,1927
1797,535,1930
1798,204,1935
1799,8,1936
1800,209,1937
1801,257,1939
1802,142,1939
1803,219,1939
1804,238,1939
1805,157,1940
1806,157,1947
1807,799,1947
1808,759,1949
1809,1083,1949
1810,150,1950
1811,157,1950
1812,153,1951
1813,157,1951
1814,223,1952
1815,10,1953
1816,157,1954
1817,1105,1955
1818,1115,1955
1819,1190,1955
1820,1264,1955
1821,1284,1955
1822,851,1955
1823,157,1958
1824,799,1958
1825,172,1962
1826,231,1963
1827,521,1968
1828,12,1968
1829,157,1971
1830,208,1971
1831,269,1973
1832,165,1976
1833,231,1977
1834,106,1979
1835,106,1980
1836,165,1982
1837,165,1983
1838,106,1990
1839,138,1991
1840,165,1992
1841,28,2000
1842,29,2002
1843,1074,2002
1844,689,2002
1845,32,2008
1846,1105,2009
1847,1115,2009
1848,1284,2009
1849,1064,2011
1850,1080,2011
1851,820,2011
1852,335,2011
1853,35,2018
1854,1066,2018
1855,1068,2018
1856,1076,2018
1857,1110,2018
1858,1259,2018
1859,881,2018
1860,1074,2019
1861,635,2019
1862,689,2019
1863,309,2019
1864,1066,2023
1865,1068,2023
1866,1076,2023
1867,1110,2023
1868,881,2023
1869,733,2024
1870,903,2027
1871,967,2027
1872,610,2027
1873,498,2027
1874,636,2027
1875,33,2029
1876,1078,2030
1877,653,2030
1878,1185,2030
1879,779,2030
1880,808,2030
1881,1257,2030
1882,37,2031
1883,1064,2032
1884,1080,2032
1885,820,2032
1886,335,2032
1887,359,2032
1888,1051,2034
1889,124,2034
1890,369,2034
1891,1066,2036
1892,1068,2036
1893,1076,2036
1894,1110,2036
1895,881,2036
1896,861,2038
1897,948,2038
1898,1078,2044
1899,653,2044
1900,1185,2044
1901,1257,2044
1902,779,2044
1903,45,2045
1904,1072,2046
1905,1069,2049
1906,1060,2051
1907,39,2052
1908,1058,2053
1909,1082,2053
1910,513,2055
1911,903,2055
1912,498,2055
1913,510,2056
1914,1064,2057
1915,1080,2057
1916,820,2057
1917,335,2057
1918,45,2060
1919,282,2060
1920,1078,2061
1921,653,2061
1922,1185,2061
1923,1257,2061
1924,779,2061
1925,808,2061
1926,44,2062
1927,1062,2063
1928,1151,2063
1929,998,2064
1930,42,2068
1931,1058,2069
1932,1082,2069
1933,49,2072
1934,48,2074
1935,1074,2075
1936,784,2075
1937,47,2076
