_id,ltable_id,rtable_id
817,1000,313
818,928,182
819,766,203
820,696,82
821,644,274
822,937,296
823,1018,325
824,1000,328
825,692,6
826,948,168
827,967,124
828,952,171
829,1033,198
830,937,185
831,645,136
832,994,314
833,1057,216
834,597,143
835,984,252
836,967,13
837,914,155
838,1008,194
839,627,171
840,1014,210
841,748,141
842,630,329
843,943,100
844,1003,313
845,1047,178
846,839,215
847,970,130
848,607,75
849,843,215
850,1053,317
851,684,295
852,890,93
853,1001,31
854,946,155
855,947,142
856,966,222
857,553,11
858,916,171
859,630,107
860,596,175
861,979,289
862,852,17
863,600,42
864,639,203
865,624,144
866,842,43
867,1029,325
868,1008,319
869,991,315
870,839,1
871,718,82
872,860,48
873,923,294
874,619,151
875,984,312
876,988,320
877,609,157
878,916,80
879,1043,196
880,956,166
881,760,287
882,1037,203
883,941,182
884,979,127
885,945,179
886,908,1
887,1061,197
888,988,247
889,629,195
890,666,127
891,1017,238
892,1040,320
893,615,48
894,945,12
895,567,141
896,969,134
897,984,11
898,954,306
899,1011,319
900,921,43
901,922,276
902,817,74
903,926,308
904,1041,327
905,694,304
906,1022,157
907,950,174
908,954,165
909,917,31
910,1037,318
911,908,264
912,1059,218
913,625,303
914,637,314
915,927,170
916,816,200
917,931,175
918,695,158
919,627,252
920,699,219
921,920,156
922,613,305
923,1016,325
924,664,51
925,966,192
926,1062,315
927,983,131
928,993,323
929,987,196
930,608,159
931,664,225
932,628,210
933,1011,202
934,1036,329
935,940,182
936,591,329
937,618,296
938,1060,327
939,674,6
940,829,255
941,570,215
942,879,67
943,962,93
944,755,209
945,1024,304
946,1019,324
947,693,139
948,787,330
949,626,158
950,1034,201
951,973,139
952,811,48
953,623,12
954,1058,211
955,880,166
956,602,215
957,674,232
958,622,146
959,1020,214
960,627,312
961,938,181
962,939,148
963,639,218
964,835,327
965,599,166
966,841,279
967,621,298
968,1063,215
969,1045,312
970,623,300
971,1062,218
972,1000,208
973,1034,43
974,683,139
975,939,293
976,616,182
977,924,151
978,872,192
979,545,238
980,786,144
981,1048,195
982,1032,200
983,991,217
984,1054,313
985,1015,199
986,672,215
987,568,40
988,1030,326
989,554,7
990,937,149
991,630,314
992,1054,328
993,777,316
994,763,135
995,692,137
996,985,129
997,913,172
998,677,219
999,625,154
1000,933,161
1001,1009,315
1002,1038,252
1003,597,20
1004,923,297
1005,946,300
1006,1043,166
1007,1062,198
1008,1066,13
1009,973,131
1010,611,168
1011,630,196
1012,1013,196
1013,723,157
1014,999,194
1015,635,318
1016,885,33
1017,915,172
1018,657,48
1019,676,276
1020,607,67
1021,1032,178
1022,990,204
1023,1055,325
1024,923,149
1025,620,185
1026,1028,208
1027,553,240
1028,824,296
1029,535,32
1030,1052,206
1031,885,43
1032,558,131
1033,960,158
1034,1014,321
1035,743,189
1036,581,290
1037,885,12
1038,656,135
1039,984,276
1040,1003,208
1041,1037,191
1042,609,185
1043,936,151
1044,1031,192
1045,738,287
1046,941,154
1047,1062,313
1048,942,141
1049,638,316
1050,894,138
1051,1050,330
1052,534,107
1053,665,232
1054,993,203
1055,921,150
1056,956,151
1057,784,48
1058,1017,317
1059,945,40
1060,1061,330
1061,585,1
1062,894,21
1063,1046,246
1064,732,51
1065,932,306
1066,989,319
1067,784,43
1068,974,141
1069,847,129
1070,614,148
1071,615,165
1072,1001,209
1073,619,302
1074,840,209
1075,1027,199
1076,860,12
1077,954,185
1078,624,298
1079,1045,209
1080,647,238
1081,791,269
1082,963,301
1083,1025,314
1084,927,142
1085,675,225
1086,931,331
1087,695,226
1088,698,66
1089,1007,188
1090,699,231
1091,632,194
1092,737,13
1093,1040,217
1094,693,74
1095,964,129
1096,1045,293
1097,1046,323
1098,942,139
1099,1010,323
1100,1011,166
1101,613,166
1102,940,154
1103,670,55
1104,708,142
1105,546,225
1106,674,42
1107,712,201
1108,768,43
1109,641,211
1110,1049,206
1111,608,298
1112,741,12
1113,657,222
1114,1016,196
1115,940,297
1116,925,155
1117,610,302
1118,952,295
1119,915,157
1120,879,212
1121,1031,187
1122,1035,188
1123,939,99
1124,1057,324
1125,826,260
1126,1058,247
1127,962,128
1128,670,209
1129,985,289
1130,622,174
1131,1048,1
1132,1006,201
1133,916,305
1134,720,82
1135,759,275
1136,669,7
1137,928,143
1138,635,215
1139,949,311
1140,971,291
1141,1033,316
1142,683,247
1143,612,215
1144,631,213
1145,616,146
1146,865,316
1147,925,302
1148,653,290
1149,857,136
1150,631,201
1151,1004,297
1152,1066,316
1153,582,200
1154,645,191
1155,612,166
1156,544,129
1157,834,232
1158,564,1
1159,633,323
1160,1029,217
1161,1008,187
1162,934,151
1163,993,212
1164,645,192
1165,1053,195
1166,969,119
1167,1024,197
1168,947,40
1169,1004,207
1170,786,203
1171,936,311
1172,558,124
1173,919,150
1174,705,238
1175,634,188
1176,961,132
1177,937,297
1178,563,248
1179,1043,194
1180,876,17
1181,1063,319
1182,967,203
1183,607,131
1184,610,165
1185,629,327
1186,994,196
1187,1013,216
1188,1017,157
1189,642,206
1190,549,6
1191,932,146
1192,553,67
1193,1051,204
1194,738,193
1195,957,289
1196,905,203
1197,980,134
1198,620,157
1199,1006,262
1200,895,21
1201,1008,327
1202,763,11
1203,990,315
1204,1052,210
1205,975,141
1206,761,17
1207,927,302
1208,784,40
1209,1003,188
1210,676,238
1211,624,311
1212,1050,319
1213,992,203
1214,978,54
1215,1052,321
1216,921,193
1217,922,170
1218,686,67
1219,1038,276
1220,1041,208
1221,653,266
1222,948,175
1223,968,292
1224,1065,218
1225,591,252
1226,988,191
1227,627,297
1228,1011,326
1229,918,150
1230,618,172
1231,547,232
1232,1022,74
1233,1047,207
1234,1050,209
1235,920,310
1236,793,40
1237,614,176
1238,998,211
1239,1001,205
1240,1027,193
1241,604,126
1242,931,150
1243,950,150
1244,920,165
1245,557,80
1246,1049,313
1247,1037,326
1248,941,305
1249,535,175
1250,1064,316
1251,1041,202
1252,608,232
1253,627,180
1254,590,40
1255,917,184
1256,996,327
1257,1040,197
1258,998,317
1259,640,211
1260,987,12
1261,1022,216
1262,590,91
1263,846,193
1264,574,202
1265,996,214
1266,1058,313
1267,1024,329
1268,577,166
1269,926,185
1270,1020,204
1271,875,104
1272,608,310
1273,1034,318
1274,649,276
1275,977,135
1276,617,168
1277,986,127
1278,768,166
1279,626,166
1280,740,115
1281,1035,216
1282,1053,210
1283,959,128
1284,1025,288
1285,922,17
1286,933,142
1287,983,286
1288,1005,194
1289,878,48
1290,682,231
1291,935,155
1292,973,292
1293,703,143
1294,706,225
1295,924,168
1296,835,287
1297,928,171
1298,1044,201
1299,552,214
1300,569,175
1301,644,319
1302,937,307
1303,695,119
1304,995,197
1305,616,142
1306,925,306
1307,1066,272
1308,952,144
1309,644,206
1310,957,129
1311,995,82
1312,796,1
1313,585,284
1314,672,31
1315,1018,214
1316,914,180
1317,881,175
1318,554,223
1319,863,107
1320,960,282
1321,833,12
1322,961,247
1323,1015,316
1324,632,188
1325,1062,191
1326,621,165
1327,625,162
1328,916,156
1329,611,147
1330,776,188
1331,634,208
1332,1017,200
1333,1042,203
1334,947,181
1335,1066,197
1336,625,307
1337,1051,315
1338,991,324
1339,630,12
1340,1013,188
1341,1053,323
1342,923,172
1343,914,301
1344,943,161
1345,639,214
1346,932,182
1347,795,127
1348,916,185
1349,757,135
1350,1056,194
1351,705,276
1352,724,48
1353,619,170
1354,1002,318
1355,1023,196
1356,562,74
1357,933,300
1358,771,129
1359,790,175
1360,987,42
1361,921,300
1362,1018,108
1363,574,259
1364,1038,321
1365,945,150
1366,1002,321
1367,698,43
1368,1028,319
1369,835,12
1370,1050,275
1371,628,315
1372,704,219
1373,922,142
1374,1041,188
1375,780,32
1376,874,135
1377,585,72
1378,995,317
1379,1046,207
1380,1023,314
1381,954,287
1382,918,178
1383,666,139
1384,873,252
1385,922,305
1386,851,141
1387,615,156
1388,907,175
1389,690,309
1390,999,317
1391,638,199
1392,1021,197
1393,1046,190
1394,1049,330
1395,1047,211
1396,954,142
1397,737,246
1398,839,42
1399,559,80
1400,543,80
1401,766,107
1402,663,188
1403,931,178
1404,844,129
1405,1031,319
1406,866,40
1407,955,296
1408,637,205
1409,1036,215
1410,978,139
1411,798,166
1412,1025,194
1413,893,124
1414,968,141
1415,1022,320
1416,627,144
1417,916,40
1418,944,150
1419,618,309
1420,929,294
1421,712,178
1422,640,191
1423,949,171
1424,570,48
1425,953,168
1426,661,231
1427,1034,323
1428,996,202
1429,926,149
1430,929,151
1431,608,276
1432,882,209
1433,1034,210
1434,811,215
1435,649,304
1436,923,182
1437,777,13
1438,798,298
1439,966,23
1440,765,260
1441,652,328
1442,663,246
1443,623,154
1444,1009,210
1445,636,325
1446,720,139
1447,683,17
1448,1035,196
1449,939,171
1450,1049,175
1451,898,254
1452,983,290
1453,643,48
1454,825,192
1455,682,219
1456,939,312
1457,537,78
1458,962,123
1459,1000,314
1460,982,126
1461,972,128
1462,994,328
1463,759,72
1464,1018,322
1465,1000,329
1466,544,136
1467,692,7
1468,913,310
1469,967,127
1470,952,172
1471,1033,197
1472,937,184
1473,645,247
1474,994,315
1475,995,78
1476,720,232
1477,782,48
1478,997,201
1479,967,12
1480,573,202
1481,1008,195
1482,1028,216
1483,612,302
1484,757,139
1485,716,266
1486,970,131
1487,1024,252
1488,674,188
1489,772,157
1490,611,143
1491,1053,316
1492,942,293
1493,1058,192
1494,809,262
1495,947,145
1496,1052,198
1497,681,93
1498,990,209
1499,629,319
1500,960,4
1501,979,288
1502,600,43
1503,695,80
1504,560,43
1505,1030,193
1506,639,202
1507,876,232
1508,624,145
1509,932,170
1510,1029,324
1511,535,31
1512,573,200
1513,649,67
1514,596,31
1515,619,150
1516,997,319
1517,988,321
1518,609,156
1519,536,225
1520,918,124
1521,1037,202
1522,941,181
1523,979,126
1524,945,178
1525,1061,196
1526,803,266
1527,560,316
1528,1023,329
1529,609,158
1530,737,48
1531,629,194
1532,921,185
1533,1040,321
1534,579,233
1535,927,119
1536,969,133
1537,954,307
1538,1011,318
1539,921,42
1540,1035,240
1541,816,304
1542,689,6
1543,999,42
1544,926,309
1545,927,4
1546,987,313
1547,950,175
1548,954,162
1549,582,122
1550,738,33
1551,561,275
1552,915,178
1553,1031,210
1554,634,315
1555,969,126
1556,927,149
1557,931,174
1558,698,175
1559,536,318
1560,917,143
1561,920,157
1562,1026,190
1563,613,304
1564,741,331
1565,1016,326
1566,865,331
1567,895,43
1568,983,130
1569,987,199
1570,660,231
1571,608,144
1572,628,211
1573,1011,205
1574,1036,330
1575,996,287
1576,944,178
1577,618,297
1578,1060,320
1579,1010,215
1580,949,143
1581,647,312
1582,925,182
1583,1019,327
1584,929,179
1585,697,207
1586,626,159
1587,973,138
1588,811,51
1589,939,6
1590,686,80
1591,1058,208
1592,599,48
1593,635,206
1594,622,147
1595,852,312
1596,938,178
1597,939,151
1598,777,240
1599,612,12
1600,621,297
1601,1063,214
1602,1045,327
1603,623,303
1604,1026,326
1605,1034,40
1606,664,274
1607,924,144
1608,1024,206
1609,1044,129
1610,1048,196
1611,991,216
1612,748,238
1613,1054,318
1614,956,305
1615,1015,198
1616,943,293
1617,1004,326
1618,1022,135
1619,752,262
1620,1030,327
1621,664,294
1622,937,148
1623,630,315
1624,649,232
1625,782,12
1626,985,128
1627,677,218
1628,754,262
1629,1009,314
1630,1039,314
1631,969,135
1632,924,293
1633,946,301
1634,1062,199
1635,760,215
1636,1066,10
1637,1026,203
1638,610,158
1639,611,171
1640,630,197
1641,1013,195
1642,940,256
1643,687,6
1644,657,55
1645,587,178
1646,708,287
1647,990,205
1648,829,209
1649,761,139
1650,923,148
1651,594,93
1652,908,192
1653,1028,209
1654,642,308
1655,553,247
1656,771,72
1657,897,330
1658,1052,207
1659,1012,316
1660,885,42
1661,1037,157
1662,1014,326
1663,562,127
1664,927,309
1665,1003,211
1666,676,203
1667,988,293
1668,828,261
1669,609,184
1670,738,284
1671,956,331
1672,760,316
1673,558,243
1674,637,330
1675,1038,313
1676,942,146
1677,638,317
1678,548,13
1679,988,212
1680,1050,331
1681,537,308
1682,993,202
1683,921,149
1684,1037,127
1685,1017,316
1686,581,67
1687,1061,329
1688,732,209
1689,932,307
1690,951,113
1691,989,318
1692,855,17
1693,595,219
1694,614,149
1695,870,99
1696,1001,208
1697,999,325
1698,1002,187
1699,999,322
1700,1027,198
1701,1022,190
1702,915,300
1703,813,68
1704,888,327
1705,557,107
1706,560,209
1707,615,309
1708,543,40
1709,671,231
1710,1002,202
1711,1064,321
1712,698,67
1713,1007,191
1714,853,93
1715,632,195
1716,1040,218
1717,963,189
1718,964,130
1719,640,200
1720,1046,320
1721,1010,320
1722,613,165
1723,940,155
1724,542,227
1725,561,78
1726,972,288
1727,674,43
1728,718,240
1729,641,210
1730,1049,205
1731,608,299
1732,896,304
1733,1053,201
1734,940,298
1735,617,179
1736,925,154
1737,1008,218
1738,607,269
1739,952,296
1740,915,156
1741,1030,200
1742,539,40
1743,962,129
1744,657,72
1745,985,288
1746,948,300
1747,622,175
1748,569,33
1749,1006,206
1750,916,306
1751,938,150
1752,771,245
1753,715,107
1754,669,6
1755,928,128
1756,910,272
1757,760,23
1758,949,310
1759,971,290
1760,644,324
1761,631,212
1762,616,147
1763,840,40
1764,925,301
1765,1004,209
1766,1066,317
1767,697,310
1768,955,306
1769,645,190
1770,1054,282
1771,759,48
1772,820,231
1773,832,269
1774,629,233
1775,752,290
1776,1029,216
1777,1008,188
1778,934,148
1779,645,207
1780,1053,194
1781,958,286
1782,732,245
1783,781,319
1784,947,43
1785,913,143
1786,677,254
1787,678,137
1788,936,312
1789,735,72
1790,701,232
1791,919,145
1792,634,189
1793,1043,197
1794,1063,318
1795,607,130
1796,610,162
1797,629,326
1798,674,78
1799,994,197
1800,845,215
1801,1018,207
1802,887,260
1803,639,317
1804,932,147
1805,1039,187
1806,643,192
1807,1051,207
1808,1052,188
1809,630,80
1810,957,288
1811,540,328
1812,852,74
1813,980,135
1814,620,158
1815,876,304
1816,895,20
1817,951,262
1818,933,311
1819,700,6
1820,1052,211
1821,975,140
1822,652,225
1823,927,297
1824,992,317
1825,624,296
1826,739,150
1827,1050,316
1828,898,33
1829,992,204
1830,839,40
1831,1052,322
1832,666,5
1833,873,11
1834,922,171
1835,1016,194
1836,942,174
1837,968,293
1838,643,330
1839,736,193
1840,992,187
1841,1011,329
1842,918,151
1843,639,322
1844,614,294
1845,851,240
1846,543,238
1847,966,246
1848,547,235
1849,784,215
1850,1047,206
1851,870,306
1852,827,107
1853,920,311
1854,967,331
1855,632,1
1856,998,208
1857,1001,204
1858,799,1
1859,632,313
1860,604,127
1861,1022,218
1862,950,151
1863,996,314
1864,920,166
1865,1055,208
1866,1037,325
1867,941,304
1868,543,12
1869,671,219
1870,1064,317
1871,1022,293
1872,916,146
1873,996,320
1874,1040,198
1875,640,212
1876,953,147
1877,916,1
1878,935,295
1879,996,215
1880,688,224
1881,542,223
1882,1024,330
1883,543,290
1884,637,195
1885,1020,205
1886,930,165
1887,1048,320
1888,878,215
1889,608,311
1890,717,107
1891,1034,319
1892,1035,74
1893,842,22
1894,977,134
1895,617,175
1896,842,188
1897,1001,264
1898,637,211
1899,986,124
1900,823,288
1901,915,184
1902,1054,197
1903,639,211
1904,741,246
1905,959,131
1906,617,312
1907,636,12
1908,602,140
1909,1005,193
1910,623,246
1911,1024,319
1912,935,154
1913,973,291
1914,854,262
1915,635,204
1916,891,166
1917,928,172
1918,982,83
1919,1044,202
1920,703,20
1921,937,306
1922,611,295
1923,995,196
1924,616,143
1925,635,189
1926,925,305
1927,1019,218
1928,692,44
1929,997,208
1930,805,331
1931,952,145
1932,644,207
1933,682,6
1934,994,276
1935,957,128
1936,842,308
1937,967,43
1938,914,181
1939,933,151
1940,934,176
1941,1015,319
1942,590,316
1943,1062,188
1944,1066,51
1945,938,293
1946,1028,206
1947,610,215
1948,611,146
1949,919,181
1950,886,8
1951,634,209
1952,999,203
1953,1042,200
1954,947,180
1955,1066,194
1956,625,306
1957,643,175
1958,1051,314
1959,738,115
1960,991,327
1961,1013,187
1962,923,175
1963,562,293
1964,690,238
1965,909,80
1966,947,293
1967,880,192
1968,771,115
1969,600,166
1970,1056,195
1971,588,264
1972,687,175
1973,619,173
1974,1002,319
1975,656,136
1976,549,138
1977,1023,199
1978,680,55
1979,933,299
1980,535,107
1981,921,307
1982,596,107
1983,1038,326
1984,945,149
1985,908,31
1986,705,135
1987,995,312
1988,917,295
1989,790,31
1990,666,25
1991,921,305
1992,922,143
1993,816,258
1994,944,331
1995,673,107
1996,600,285
1997,818,17
1998,1046,204
1999,888,316
2000,954,284
2001,918,179
2002,666,136
2003,615,159
2004,999,316
2005,638,196
2006,1021,196
2007,1046,191
2008,1049,329
2009,932,331
2010,951,185
2011,954,143
2012,624,305
2013,998,252
2014,631,321
2015,927,176
2016,772,82
2017,931,181
2018,950,115
2019,1031,318
2020,609,307
2021,955,299
2022,1036,208
2023,978,136
2024,708,33
2025,720,74
2026,1022,321
2027,1049,107
2028,627,147
2029,1010,313
2030,791,273
2031,617,105
2032,944,151
2033,618,306
2034,929,293
2035,842,12
2036,949,170
2037,987,107
2038,953,175
2039,1034,320
2040,973,20
2041,996,203
2042,670,12
2043,926,154
2044,929,150
2045,1034,1
2046,787,304
2047,1034,211
2048,1058,205
2049,787,41
2050,584,32
2051,930,312
2052,623,165
2053,985,267
2054,1009,209
2055,1007,314
2056,1035,199
2057,939,170
2058,703,93
2059,857,293
2060,1034,42
2061,771,215
2062,659,219
2063,663,316
2064,830,80
2065,1012,194
2066,1000,315
2067,982,127
