_id,ltable_id,rtable_id
300,622,154
301,622,178
302,622,301
303,622,307
304,623,149
305,623,173
306,623,175
307,623,176
308,623,185
309,623,293
310,623,296
311,623,300
312,623,304
313,623,308
314,623,309
315,623,311
316,624,149
317,624,173
318,624,175
319,624,176
320,624,185
321,624,293
322,624,296
323,624,300
324,624,304
325,624,308
326,624,309
327,624,311
328,625,143
329,625,159
330,625,171
331,625,310
332,625,331
333,626,149
334,626,173
335,626,175
336,626,176
337,626,185
338,626,293
339,626,296
340,626,300
341,626,304
342,626,308
343,626,309
344,626,311
345,627,147
346,627,312
347,628,187
348,628,313
349,629,196
350,629,314
351,630,61
352,630,194
353,630,202
354,630,315
355,631,316
356,632,317
357,632,329
358,633,318
359,634,319
360,635,320
361,636,321
362,637,322
363,638,203
364,638,212
365,638,218
366,638,323
367,639,198
368,639,324
369,640,199
370,640,325
371,641,326
372,641,328
373,642,215
374,642,327
375,643,326
376,643,328
377,644,317
378,644,329
379,645,189
380,645,190
381,645,330
382,646,70
383,646,90
384,646,253
385,647,278
386,648,278
387,653,83
388,653,147
389,653,208
390,653,243
391,653,269
392,653,272
393,653,312
394,654,5
395,655,53
396,655,223
397,658,60
398,659,41
399,660,278
400,665,4
401,665,13
402,665,25
403,665,35
404,665,234
405,667,219
406,667,230
407,667,233
408,669,31
409,669,46
410,669,63
411,669,225
412,669,231
413,669,235
414,670,230
415,670,233
416,672,224
417,674,24
418,674,34
419,674,65
420,676,60
421,677,1
422,677,28
423,677,40
424,677,56
425,677,240
426,680,18
427,680,226
428,680,239
429,681,24
430,681,34
431,681,65
432,682,18
433,682,226
434,682,239
435,684,92
436,685,31
437,685,46
438,685,63
439,685,225
440,685,231
441,685,235
442,686,60
443,687,50
444,689,23
445,690,76
446,690,123
447,690,214
448,690,250
449,690,284
450,693,47
451,693,57
452,693,62
453,693,220
454,693,222
455,693,237
456,695,60
457,696,5
458,699,224
459,700,278
460,701,24
461,701,34
462,701,65
463,702,31
464,702,46
465,702,63
466,702,225
467,702,231
468,702,235
469,704,31
470,704,46
471,704,63
472,704,225
473,704,231
474,704,235
475,707,229
476,710,193
477,715,121
478,715,246
479,719,255
480,723,108
481,723,246
482,724,90
483,724,242
484,724,253
485,731,251
486,731,252
487,731,261
488,731,262
489,731,263
490,731,264
491,731,265
492,731,271
493,736,276
494,736,282
495,739,110
496,739,244
497,747,74
498,747,95
499,748,255
500,748,264
501,754,108
502,754,251
503,754,257
504,755,259
505,755,278
506,756,110
507,756,260
508,757,83
509,757,250
510,757,269
511,764,246
512,769,70
513,769,90
514,769,253
515,774,85
516,774,262
517,775,262
518,775,264
519,775,269
520,781,70
521,781,90
522,783,208
523,783,243
524,783,256
525,783,272
526,783,285
527,789,96
528,790,78
529,790,90
530,790,242
531,790,253
532,791,103
533,797,78
534,797,246
535,806,76
536,806,108
537,806,243
538,806,258
539,807,76
540,807,85
541,807,94
542,807,243
543,807,251
544,807,252
545,807,258
546,807,259
547,807,261
548,807,264
549,807,265
550,807,271
551,808,243
552,808,256
553,808,261
554,808,272
555,808,285
556,810,14
557,810,108
558,811,90
559,811,242
560,811,253
561,811,285
562,812,246
563,816,76
564,816,78
565,816,120
566,816,256
567,816,285
568,818,108
569,818,246
570,820,262
571,821,262
572,821,263
573,824,210
574,825,108
575,825,285
576,826,90
577,826,242
578,826,253
579,826,265
580,829,85
581,829,243
582,829,246
583,829,257
584,829,272
585,841,255
586,843,243
587,843,250
588,843,251
589,843,257
590,843,259
591,843,262
592,843,269
593,847,242
594,849,256
595,849,271
596,849,285
597,851,108
598,851,256
599,851,285
600,852,256
601,852,285
602,853,76
603,853,250
604,853,262
605,853,269
606,853,284
607,855,260
608,857,110
609,857,244
610,860,120
611,860,262
612,860,265
613,860,279
614,863,246
615,863,259
616,866,270
617,866,278
618,868,262
619,872,110
620,872,260
621,876,243
622,876,262
623,876,269
624,879,94
625,879,120
626,882,85
627,882,94
628,882,246
629,882,258
630,882,259
631,882,272
632,883,264
633,890,76
634,890,85
635,890,94
636,890,243
637,890,258
638,890,259
639,890,261
640,890,262
641,890,264
642,890,272
643,890,279
644,897,245
645,900,110
646,900,244
647,900,260
648,905,90
649,905,242
650,906,85
651,906,246
652,906,259
653,906,264
654,906,272
655,907,243
656,907,250
657,907,251
658,907,257
659,907,262
660,907,269
661,913,157
662,913,165
663,913,170
664,913,182
665,913,305
666,915,150
667,915,155
668,915,168
669,918,142
670,918,154
671,918,178
672,918,301
673,920,143
674,920,159
675,920,171
676,920,310
677,920,331
678,922,66
679,922,303
680,923,175
681,927,149
682,927,173
683,927,175
684,927,176
685,927,185
686,927,293
687,927,296
688,927,300
689,927,304
690,927,308
691,927,309
692,927,311
693,930,143
694,930,171
695,930,310
696,930,331
697,932,153
698,935,175
699,939,149
700,939,173
701,939,175
702,939,176
703,939,185
704,939,293
705,939,296
706,939,300
707,939,304
708,939,308
709,939,309
710,939,310
711,939,311
712,939,331
713,940,66
714,940,303
715,944,143
716,944,149
717,944,173
718,944,175
719,944,176
720,944,185
721,944,293
722,944,296
723,944,300
724,944,304
725,944,308
726,944,309
727,944,310
728,944,311
729,944,331
730,947,66
731,947,303
732,949,162
733,955,143
734,955,159
735,955,171
736,955,310
737,955,331
738,956,149
739,956,173
740,956,175
741,956,176
742,956,185
743,956,293
744,956,296
745,956,300
746,956,304
747,956,308
748,956,309
749,956,311
750,957,125
751,957,127
752,958,124
753,958,126
754,958,129
755,958,131
756,958,132
757,958,133
758,958,134
759,958,137
760,958,140
761,958,141
762,958,286
763,958,287
764,958,289
765,958,291
766,959,125
767,959,127
768,959,292
769,961,124
770,961,126
771,961,129
772,961,131
773,961,132
774,961,133
775,961,134
776,961,137
777,961,140
778,961,141
779,961,286
780,961,287
781,961,289
782,961,291
783,962,128
784,962,138
785,962,139
786,962,290
787,963,124
788,963,126
789,963,129
790,963,131
791,963,132
792,963,133
793,963,134
794,963,137
795,963,140
796,963,141
797,963,286
798,963,287
799,963,289
800,963,291
801,965,124
802,965,126
803,965,129
804,965,131
805,965,132
806,965,133
807,965,134
808,965,137
809,965,140
810,965,141
811,965,286
812,965,287
813,965,289
814,965,291
815,966,125
816,966,127
817,966,292
818,967,124
819,967,126
820,967,129
821,967,131
822,967,132
823,967,133
824,967,134
825,967,137
826,967,140
827,967,141
828,967,286
829,967,287
830,967,289
831,967,291
832,969,125
833,969,127
834,969,292
835,970,224
836,971,124
837,971,126
838,971,129
839,971,131
840,971,132
841,971,133
842,971,134
843,971,137
844,971,140
845,971,141
846,971,286
847,971,287
848,971,289
849,971,291
850,972,124
851,972,126
852,972,129
853,972,131
854,972,132
855,972,133
856,972,134
857,972,137
858,972,140
859,972,141
860,972,286
861,972,287
862,972,289
863,972,291
864,973,130
865,974,128
866,974,138
867,974,139
868,974,290
869,975,130
870,976,128
871,976,138
872,976,139
873,976,290
874,977,125
875,977,127
876,977,292
877,978,124
878,978,126
879,978,129
880,978,131
881,978,132
882,978,133
883,978,134
884,978,137
885,978,140
886,978,141
887,978,286
888,978,287
889,978,289
890,978,291
891,980,124
892,980,126
893,980,129
894,980,131
895,980,132
896,980,133
897,980,134
898,980,137
899,980,140
900,980,141
901,980,286
902,980,287
903,980,289
904,980,291
905,981,130
906,982,124
907,982,126
908,982,129
909,982,131
910,982,132
911,982,133
912,982,134
913,982,137
914,982,140
915,982,141
916,982,286
917,982,287
918,982,289
919,982,291
920,983,124
921,983,126
922,983,129
923,983,131
924,983,132
925,983,133
926,983,134
927,983,137
928,983,140
929,983,141
930,983,286
931,983,287
932,983,289
933,983,291
934,984,130
935,985,125
936,985,127
937,985,292
938,986,135
939,986,288
940,987,188
941,990,192
942,993,73
943,993,75
944,993,320
945,995,215
946,995,327
947,997,203
948,997,212
949,997,218
950,997,323
951,999,188
952,1002,52
953,1002,81
954,1002,89
955,1002,104
956,1002,247
957,1002,268
958,1003,319
959,1007,205
960,1013,52
961,1013,81
962,1013,89
963,1013,104
964,1013,247
965,1013,268
966,1014,322
967,1015,187
968,1015,313
969,1020,322
970,1024,189
971,1024,190
972,1024,330
973,1025,199
974,1025,325
975,1026,187
976,1026,313
977,1028,61
978,1028,194
979,1028,202
980,1028,315
981,1029,160
982,1032,317
983,1032,329
984,1034,188
985,1035,215
986,1035,327
987,1036,326
988,1036,328
989,1040,192
990,1044,326
991,1044,328
992,1051,322
993,1053,196
994,1053,314
995,1056,322
996,1058,215
997,1058,327
998,1064,326
999,1064,328
1000,1066,188
